user_id,product_id,event_type,timestamp,implicit_score
62,277,purchase,2025-01-04,5
287,578,purchase,2025-01-02,5
500,648,purchase,2025-03-08,5
42,642,view,2025-04-20,1
12,711,cart,2025-01-30,3
321,17,view,2025-05-12,1
234,85,view,2025-02-17,1
329,361,cart,2025-02-12,3
131,228,view,2025-04-03,1
115,227,view,2025-06-22,1
218,63,view,2025-05-21,1
137,171,cart,2025-02-16,3
106,762,view,2025-01-28,1
179,762,view,2025-02-06,1
16,307,purchase,2025-01-28,5
472,278,view,2025-06-04,1
242,568,view,2025-06-07,1
334,683,view,2025-05-14,1
381,34,cart,2025-04-30,3
387,642,view,2025-01-09,1
226,130,view,2025-05-14,1
481,394,view,2025-06-06,1
242,151,view,2025-03-11,1
408,655,view,2025-03-27,1
457,630,view,2025-03-07,1
141,716,view,2025-04-05,1
386,135,purchase,2025-03-11,5
199,747,cart,2025-01-05,3
112,17,purchase,2025-01-20,5
127,594,cart,2025-05-20,3
21,14,view,2025-04-12,1
147,81,view,2025-04-12,1
89,207,purchase,2025-05-16,5
303,204,view,2025-04-30,1
406,379,purchase,2025-02-18,5
203,784,view,2025-03-05,1
417,544,view,2025-06-27,1
416,23,view,2025-04-07,1
448,614,view,2025-02-08,1
85,162,view,2025-02-09,1
167,610,view,2025-01-31,1
384,144,view,2025-01-03,1
468,104,view,2025-03-13,1
72,382,view,2025-01-30,1
298,455,cart,2025-04-05,3
485,417,view,2025-01-29,1
9,324,view,2025-02-25,1
281,171,view,2025-03-28,1
473,576,purchase,2025-04-18,5
481,756,view,2025-03-04,1
258,583,purchase,2025-01-30,5
275,274,view,2025-02-22,1
238,115,view,2025-02-15,1
20,269,view,2025-04-13,1
490,383,view,2025-05-17,1
233,317,view,2025-01-07,1
490,107,cart,2025-03-04,3
221,660,view,2025-06-24,1
326,463,cart,2025-02-13,3
17,194,cart,2025-06-26,3
380,704,cart,2025-03-20,3
89,337,view,2025-02-28,1
486,738,purchase,2025-03-16,5
196,754,view,2025-03-25,1
350,496,view,2025-01-13,1
84,362,cart,2025-06-07,3
387,796,view,2025-04-14,1
87,432,cart,2025-04-13,3
307,675,view,2025-03-25,1
338,520,view,2025-04-19,1
154,406,view,2025-02-12,1
440,377,view,2025-06-28,1
228,152,view,2025-04-12,1
448,322,view,2025-01-08,1
264,607,cart,2025-02-06,3
465,214,cart,2025-04-16,3
223,507,cart,2025-04-07,3
421,65,cart,2025-03-31,3
493,270,view,2025-04-18,1
121,537,purchase,2025-04-30,5
481,100,view,2025-02-08,1
411,105,view,2025-05-16,1
173,131,cart,2025-03-03,3
4,389,view,2025-02-08,1
342,321,cart,2025-05-22,3
128,438,view,2025-02-21,1
474,19,view,2025-02-26,1
480,225,view,2025-05-29,1
472,618,view,2025-01-23,1
110,566,purchase,2025-05-12,5
355,460,purchase,2025-06-20,5
37,394,view,2025-05-19,1
480,226,view,2025-03-25,1
71,360,view,2025-01-19,1
289,430,cart,2025-03-06,3
31,15,view,2025-04-05,1
439,560,purchase,2025-05-10,5
381,651,cart,2025-04-15,3
268,546,purchase,2025-06-26,5
11,414,view,2025-06-11,1
344,355,cart,2025-01-04,3
328,457,view,2025-02-08,1
32,722,cart,2025-02-18,3
57,531,cart,2025-05-11,3
166,213,view,2025-06-03,1
188,115,view,2025-02-10,1
342,417,purchase,2025-03-06,5
482,352,purchase,2025-05-02,5
19,75,cart,2025-05-24,3
116,240,view,2025-02-04,1
468,36,view,2025-05-24,1
184,242,purchase,2025-02-02,5
270,663,view,2025-06-08,1
33,63,view,2025-05-30,1
10,666,view,2025-03-02,1
80,509,view,2025-04-18,1
192,664,view,2025-06-12,1
320,735,view,2025-02-08,1
190,93,view,2025-05-11,1
68,5,cart,2025-04-06,3
475,438,purchase,2025-05-21,5
348,393,view,2025-01-14,1
125,446,view,2025-06-18,1
427,25,view,2025-05-16,1
336,508,cart,2025-04-21,3
59,98,cart,2025-01-19,3
436,268,cart,2025-04-19,3
97,662,purchase,2025-05-22,5
496,390,view,2025-06-27,1
275,764,view,2025-04-09,1
149,596,view,2025-03-02,1
278,376,cart,2025-06-13,3
265,194,view,2025-03-08,1
9,494,purchase,2025-03-18,5
457,81,cart,2025-04-02,3
283,27,cart,2025-02-14,3
273,758,view,2025-04-01,1
428,55,view,2025-03-13,1
301,133,cart,2025-05-15,3
8,52,view,2025-04-23,1
208,493,view,2025-01-22,1
402,113,purchase,2025-04-12,5
125,781,purchase,2025-05-17,5
123,298,view,2025-03-01,1
33,69,cart,2025-02-11,3
1,591,view,2025-02-28,1
204,18,view,2025-06-17,1
6,770,view,2025-01-29,1
297,67,cart,2025-04-11,3
439,559,view,2025-04-24,1
5,246,view,2025-04-22,1
443,503,view,2025-02-11,1
80,89,purchase,2025-01-29,5
274,203,cart,2025-01-21,3
177,240,view,2025-04-07,1
338,490,view,2025-05-03,1
321,89,view,2025-03-04,1
339,23,view,2025-02-07,1
438,649,cart,2025-05-20,3
445,315,view,2025-02-02,1
136,685,purchase,2025-01-01,5
387,742,view,2025-01-28,1
25,198,view,2025-03-19,1
325,243,view,2025-04-27,1
183,507,view,2025-02-28,1
168,695,purchase,2025-02-18,5
467,330,cart,2025-02-14,3
338,791,view,2025-05-03,1
178,591,view,2025-05-14,1
373,429,view,2025-04-25,1
95,791,view,2025-01-20,1
33,744,cart,2025-03-26,3
111,613,cart,2025-05-24,3
146,162,view,2025-05-20,1
381,656,view,2025-02-21,1
441,621,view,2025-05-28,1
231,613,purchase,2025-06-22,5
272,34,view,2025-04-07,1
336,111,view,2025-04-24,1
495,232,view,2025-01-02,1
38,750,view,2025-02-03,1
425,709,view,2025-01-26,1
135,717,cart,2025-06-10,3
334,344,purchase,2025-06-19,5
235,41,view,2025-04-04,1
437,560,view,2025-03-06,1
319,466,cart,2025-04-20,3
368,77,cart,2025-01-08,3
345,690,view,2025-03-06,1
160,490,purchase,2025-04-20,5
38,769,cart,2025-05-18,3
150,117,view,2025-02-01,1
400,434,view,2025-02-20,1
308,19,cart,2025-06-17,3
29,571,cart,2025-03-07,3
144,592,view,2025-01-31,1
76,619,view,2025-03-09,1
145,451,view,2025-01-12,1
229,425,cart,2025-01-31,3
64,394,view,2025-01-23,1
347,284,view,2025-06-10,1
345,34,cart,2025-01-08,3
269,295,view,2025-05-04,1
328,251,cart,2025-03-21,3
184,638,view,2025-01-15,1
261,339,view,2025-06-18,1
268,618,view,2025-04-14,1
169,440,purchase,2025-06-29,5
259,180,cart,2025-06-03,3
227,622,view,2025-03-19,1
33,228,purchase,2025-01-12,5
377,633,cart,2025-01-27,3
214,619,view,2025-04-21,1
50,643,view,2025-06-07,1
440,23,view,2025-01-04,1
492,75,view,2025-02-23,1
393,327,view,2025-04-05,1
489,154,view,2025-06-11,1
210,619,view,2025-03-25,1
434,146,view,2025-05-26,1
29,256,view,2025-06-24,1
39,302,view,2025-04-16,1
347,70,view,2025-05-10,1
100,543,view,2025-05-01,1
173,475,purchase,2025-03-14,5
17,649,view,2025-01-16,1
56,163,view,2025-05-20,1
226,81,view,2025-05-13,1
46,588,view,2025-06-16,1
67,63,cart,2025-05-23,3
197,612,view,2025-03-13,1
142,436,view,2025-03-29,1
323,239,view,2025-05-27,1
23,556,view,2025-04-11,1
487,74,view,2025-03-23,1
94,704,view,2025-03-26,1
242,522,view,2025-02-18,1
237,157,cart,2025-05-03,3
445,487,view,2025-02-08,1
407,266,view,2025-03-19,1
411,138,view,2025-05-23,1
54,39,purchase,2025-05-03,5
138,55,view,2025-02-24,1
473,28,view,2025-04-23,1
333,118,view,2025-02-14,1
272,269,view,2025-03-08,1
41,209,view,2025-01-06,1
98,587,purchase,2025-03-11,5
183,577,view,2025-06-08,1
128,696,purchase,2025-01-22,5
229,558,view,2025-03-26,1
317,316,cart,2025-06-15,3
86,393,view,2025-04-12,1
256,444,view,2025-02-27,1
209,668,purchase,2025-06-06,5
215,13,view,2025-04-20,1
374,259,purchase,2025-05-19,5
100,648,view,2025-06-25,1
49,117,purchase,2025-03-27,5
201,294,view,2025-03-01,1
436,628,cart,2025-06-28,3
258,445,view,2025-06-16,1
480,570,view,2025-05-14,1
376,582,cart,2025-01-30,3
178,605,cart,2025-04-17,3
245,741,view,2025-05-09,1
123,649,view,2025-03-27,1
342,569,view,2025-01-09,1
171,305,view,2025-06-22,1
333,339,view,2025-05-16,1
136,529,cart,2025-02-03,3
59,54,view,2025-05-16,1
193,93,view,2025-05-20,1
465,684,purchase,2025-02-12,5
268,419,view,2025-04-15,1
260,305,view,2025-02-25,1
373,438,cart,2025-01-31,3
461,656,cart,2025-06-19,3
95,85,cart,2025-06-10,3
125,524,cart,2025-01-19,3
41,252,view,2025-04-23,1
379,728,view,2025-01-04,1
254,126,cart,2025-01-12,3
7,610,view,2025-03-25,1
471,405,view,2025-04-14,1
216,304,cart,2025-06-05,3
69,28,cart,2025-02-27,3
69,266,view,2025-02-17,1
81,52,purchase,2025-04-30,5
30,655,cart,2025-05-04,3
73,389,purchase,2025-01-01,5
262,274,purchase,2025-04-15,5
89,207,view,2025-02-13,1
403,574,cart,2025-03-04,3
208,511,cart,2025-04-05,3
213,644,cart,2025-02-07,3
322,553,cart,2025-01-09,3
266,209,view,2025-01-06,1
400,611,view,2025-03-11,1
293,284,view,2025-02-21,1
207,357,cart,2025-03-08,3
333,47,cart,2025-04-06,3
77,137,view,2025-04-09,1
288,354,view,2025-05-24,1
493,195,cart,2025-05-10,3
47,629,view,2025-02-05,1
110,364,view,2025-04-15,1
200,432,view,2025-02-04,1
427,69,purchase,2025-04-30,5
210,458,cart,2025-01-30,3
376,540,view,2025-06-22,1
420,335,view,2025-06-23,1
154,526,view,2025-04-03,1
10,321,cart,2025-05-09,3
415,737,cart,2025-04-15,3
353,456,view,2025-04-10,1
157,510,view,2025-04-13,1
261,209,purchase,2025-01-31,5
77,426,view,2025-01-25,1
257,337,view,2025-02-16,1
471,739,cart,2025-01-01,3
488,241,purchase,2025-04-12,5
131,58,cart,2025-04-28,3
67,305,view,2025-06-14,1
455,691,view,2025-04-23,1
228,642,view,2025-05-20,1
163,729,view,2025-01-20,1
15,14,view,2025-01-30,1
232,359,view,2025-03-20,1
195,377,purchase,2025-05-08,5
349,37,view,2025-03-26,1
30,145,view,2025-03-05,1
359,415,view,2025-01-18,1
338,394,view,2025-02-01,1
331,615,view,2025-05-27,1
427,729,purchase,2025-04-04,5
497,358,view,2025-02-02,1
316,576,cart,2025-05-30,3
486,158,view,2025-04-19,1
296,674,view,2025-06-06,1
449,18,view,2025-01-04,1
413,728,view,2025-06-27,1
330,561,purchase,2025-04-10,5
220,568,purchase,2025-05-02,5
377,347,view,2025-05-12,1
479,58,view,2025-01-05,1
147,155,view,2025-06-16,1
259,567,purchase,2025-02-26,5
292,487,view,2025-01-31,1
299,775,cart,2025-01-07,3
143,487,view,2025-01-12,1
481,370,view,2025-01-10,1
425,359,view,2025-06-06,1
235,368,view,2025-05-21,1
115,620,view,2025-05-07,1
365,47,view,2025-06-08,1
90,207,view,2025-05-17,1
208,450,view,2025-06-28,1
164,48,view,2025-03-29,1
481,640,view,2025-05-24,1
84,697,view,2025-01-11,1
77,570,view,2025-06-13,1
161,143,view,2025-01-01,1
5,400,view,2025-01-21,1
485,97,view,2025-06-21,1
78,47,cart,2025-04-10,3
91,191,view,2025-06-14,1
87,140,purchase,2025-01-06,5
270,615,view,2025-05-22,1
104,15,purchase,2025-04-03,5
452,340,cart,2025-05-09,3
487,491,cart,2025-05-16,3
500,357,purchase,2025-04-21,5
339,624,view,2025-02-13,1
175,453,view,2025-05-03,1
54,316,view,2025-03-28,1
388,322,view,2025-04-13,1
478,87,view,2025-04-15,1
211,474,view,2025-03-16,1
95,282,view,2025-06-04,1
223,764,view,2025-02-05,1
9,74,view,2025-06-19,1
53,453,view,2025-05-28,1
77,47,purchase,2025-01-08,5
206,588,view,2025-02-15,1
316,96,view,2025-04-10,1
302,31,view,2025-02-21,1
310,534,cart,2025-01-26,3
330,17,view,2025-02-04,1
112,212,purchase,2025-05-11,5
351,660,view,2025-05-03,1
165,235,view,2025-05-12,1
279,392,purchase,2025-03-03,5
27,354,purchase,2025-03-05,5
70,305,view,2025-06-27,1
218,599,view,2025-05-27,1
450,550,cart,2025-06-20,3
365,565,view,2025-03-23,1
189,540,view,2025-01-14,1
333,589,view,2025-01-14,1
435,509,view,2025-02-23,1
306,712,cart,2025-06-06,3
124,395,view,2025-05-11,1
19,746,purchase,2025-04-08,5
257,685,view,2025-04-14,1
296,786,view,2025-01-05,1
416,562,view,2025-01-05,1
22,177,cart,2025-04-27,3
368,406,purchase,2025-02-14,5
477,301,cart,2025-06-20,3
450,445,view,2025-06-20,1
40,739,purchase,2025-04-26,5
38,127,purchase,2025-02-20,5
48,349,view,2025-01-13,1
183,21,view,2025-03-14,1
75,711,view,2025-03-09,1
209,701,view,2025-03-10,1
183,420,purchase,2025-05-15,5
435,152,view,2025-04-02,1
107,160,view,2025-04-14,1
188,480,view,2025-03-19,1
264,690,view,2025-06-19,1
86,96,cart,2025-04-12,3
324,352,view,2025-01-05,1
331,75,view,2025-06-24,1
456,594,purchase,2025-02-17,5
137,257,cart,2025-05-03,3
346,359,view,2025-04-02,1
386,133,view,2025-06-24,1
336,400,view,2025-05-16,1
95,139,cart,2025-05-29,3
326,246,cart,2025-03-29,3
245,291,view,2025-04-28,1
469,112,cart,2025-01-24,3
90,715,view,2025-05-21,1
59,170,view,2025-04-23,1
403,599,view,2025-05-23,1
28,631,view,2025-04-20,1
72,610,view,2025-03-30,1
270,240,cart,2025-04-19,3
24,337,view,2025-02-22,1
112,138,cart,2025-06-08,3
300,594,cart,2025-02-20,3
485,236,cart,2025-06-24,3
56,793,view,2025-06-16,1
474,794,view,2025-04-27,1
223,3,view,2025-02-26,1
120,571,view,2025-06-27,1
179,116,cart,2025-04-25,3
288,472,view,2025-02-26,1
434,131,view,2025-02-04,1
425,483,view,2025-03-27,1
450,401,purchase,2025-05-15,5
281,201,view,2025-02-22,1
372,525,view,2025-01-10,1
492,342,cart,2025-02-08,3
189,610,view,2025-06-12,1
66,216,view,2025-05-07,1
298,636,view,2025-02-28,1
449,585,view,2025-04-27,1
420,366,view,2025-05-30,1
249,642,view,2025-05-17,1
76,469,purchase,2025-04-10,5
137,418,cart,2025-01-08,3
164,310,purchase,2025-04-30,5
233,677,view,2025-02-27,1
255,455,view,2025-05-07,1
476,580,purchase,2025-04-05,5
294,14,view,2025-05-30,1
417,98,cart,2025-04-05,3
170,279,view,2025-06-17,1
317,490,cart,2025-06-05,3
174,759,purchase,2025-06-23,5
470,624,view,2025-03-10,1
345,207,view,2025-02-21,1
445,233,view,2025-01-11,1
18,573,view,2025-05-30,1
70,597,view,2025-02-16,1
338,695,cart,2025-03-30,3
116,170,view,2025-01-13,1
80,250,view,2025-05-06,1
15,583,view,2025-04-10,1
176,740,view,2025-04-28,1
456,597,view,2025-06-22,1
269,306,cart,2025-03-16,3
119,469,purchase,2025-03-10,5
299,783,view,2025-05-01,1
188,236,view,2025-03-19,1
57,291,cart,2025-01-22,3
199,39,view,2025-06-12,1
17,718,view,2025-06-09,1
434,183,view,2025-06-15,1
288,699,view,2025-02-27,1
406,645,view,2025-06-17,1
55,30,purchase,2025-01-21,5
499,388,view,2025-02-18,1
441,767,purchase,2025-04-07,5
269,143,view,2025-04-02,1
303,393,cart,2025-02-08,3
87,419,view,2025-04-10,1
318,74,view,2025-01-10,1
438,55,cart,2025-06-17,3
29,748,purchase,2025-02-27,5
22,117,view,2025-03-30,1
321,24,cart,2025-06-22,3
285,22,view,2025-05-25,1
48,428,cart,2025-05-01,3
5,32,cart,2025-03-09,3
250,339,view,2025-01-10,1
163,515,view,2025-04-27,1
202,512,view,2025-03-03,1
467,70,purchase,2025-03-30,5
101,672,view,2025-06-09,1
71,88,view,2025-03-13,1
430,575,view,2025-06-19,1
163,764,cart,2025-06-22,3
173,219,view,2025-03-17,1
141,713,cart,2025-05-29,3
138,589,purchase,2025-04-19,5
66,767,view,2025-06-04,1
198,759,view,2025-05-08,1
328,175,purchase,2025-06-07,5
228,651,view,2025-03-15,1
281,78,cart,2025-05-09,3
172,592,cart,2025-01-09,3
316,10,cart,2025-01-03,3
431,468,view,2025-04-23,1
40,336,view,2025-02-22,1
7,636,cart,2025-06-19,3
174,231,view,2025-05-27,1
151,546,cart,2025-01-06,3
211,425,view,2025-05-15,1
302,377,view,2025-06-20,1
86,718,view,2025-03-21,1
397,565,purchase,2025-02-05,5
253,668,view,2025-04-06,1
21,274,view,2025-02-08,1
257,410,purchase,2025-02-12,5
379,358,cart,2025-06-14,3
403,647,purchase,2025-06-05,5
381,98,view,2025-02-19,1
444,241,cart,2025-02-08,3
33,557,view,2025-05-10,1
260,711,cart,2025-05-05,3
234,114,purchase,2025-06-14,5
3,487,view,2025-04-11,1
347,789,view,2025-04-25,1
308,241,cart,2025-01-19,3
489,156,view,2025-03-10,1
227,352,cart,2025-02-13,3
284,139,view,2025-05-21,1
70,592,purchase,2025-05-30,5
454,312,view,2025-05-15,1
439,138,view,2025-05-10,1
313,663,view,2025-03-03,1
364,717,view,2025-03-30,1
471,754,view,2025-05-13,1
254,143,view,2025-05-28,1
481,299,view,2025-05-06,1
144,562,purchase,2025-02-23,5
24,262,view,2025-03-17,1
453,231,cart,2025-06-13,3
425,673,view,2025-05-24,1
234,62,view,2025-02-26,1
333,567,view,2025-03-05,1
175,423,view,2025-05-18,1
332,396,view,2025-04-09,1
325,31,view,2025-04-12,1
357,73,view,2025-04-09,1
159,169,view,2025-02-20,1
348,393,view,2025-01-27,1
348,308,view,2025-05-15,1
286,459,view,2025-04-01,1
18,185,cart,2025-02-10,3
44,784,view,2025-04-28,1
155,515,view,2025-05-06,1
355,207,view,2025-04-07,1
410,673,view,2025-05-01,1
377,391,view,2025-05-21,1
231,272,cart,2025-04-27,3
497,560,cart,2025-03-07,3
371,254,view,2025-05-11,1
316,586,view,2025-01-11,1
402,236,view,2025-05-13,1
225,400,view,2025-03-01,1
217,166,purchase,2025-05-10,5
56,30,cart,2025-04-02,3
31,4,view,2025-03-18,1
357,119,purchase,2025-04-14,5
59,470,view,2025-03-05,1
380,470,view,2025-05-21,1
386,497,view,2025-02-23,1
353,493,view,2025-05-20,1
423,738,purchase,2025-05-26,5
445,500,purchase,2025-01-18,5
235,248,view,2025-05-25,1
107,694,view,2025-06-16,1
191,776,cart,2025-03-27,3
480,766,cart,2025-05-21,3
18,181,view,2025-02-14,1
401,5,view,2025-05-08,1
226,197,cart,2025-04-12,3
167,47,purchase,2025-04-27,5
71,552,cart,2025-05-27,3
362,634,view,2025-05-27,1
54,647,view,2025-01-21,1
245,140,purchase,2025-01-24,5
483,665,cart,2025-06-07,3
350,621,view,2025-02-17,1
76,427,view,2025-06-12,1
35,589,purchase,2025-04-20,5
267,687,purchase,2025-02-28,5
317,561,cart,2025-01-17,3
300,310,view,2025-02-17,1
121,274,cart,2025-02-24,3
324,539,view,2025-05-17,1
25,390,purchase,2025-03-18,5
432,459,view,2025-01-14,1
160,733,cart,2025-06-03,3
84,634,view,2025-06-29,1
114,361,cart,2025-03-26,3
223,69,view,2025-02-13,1
388,708,view,2025-05-19,1
166,662,cart,2025-02-20,3
191,699,view,2025-06-19,1
175,431,view,2025-06-12,1
1,758,purchase,2025-03-05,5
387,708,view,2025-04-05,1
229,32,cart,2025-05-26,3
86,621,view,2025-05-22,1
62,513,cart,2025-04-30,3
320,182,cart,2025-02-18,3
401,686,cart,2025-05-25,3
382,681,purchase,2025-05-29,5
206,248,view,2025-05-22,1
105,268,cart,2025-01-03,3
318,297,cart,2025-06-08,3
291,776,view,2025-02-16,1
250,30,view,2025-06-21,1
13,302,purchase,2025-01-17,5
163,476,view,2025-03-22,1
43,352,view,2025-01-27,1
386,482,view,2025-03-12,1
440,317,view,2025-03-31,1
111,737,purchase,2025-05-10,5
205,397,view,2025-03-21,1
384,89,view,2025-04-19,1
256,234,cart,2025-03-28,3
307,168,view,2025-01-06,1
438,743,cart,2025-04-11,3
144,126,cart,2025-05-26,3
146,516,cart,2025-02-24,3
391,120,cart,2025-03-08,3
301,428,view,2025-05-27,1
164,190,view,2025-03-15,1
169,633,view,2025-05-19,1
478,428,view,2025-04-06,1
298,560,view,2025-06-14,1
233,202,view,2025-03-27,1
391,59,view,2025-05-12,1
271,697,view,2025-01-13,1
60,223,view,2025-03-11,1
296,492,view,2025-04-03,1
467,11,view,2025-05-10,1
235,648,view,2025-03-30,1
165,701,cart,2025-06-09,3
194,512,cart,2025-03-04,3
234,310,purchase,2025-03-01,5
368,429,cart,2025-06-03,3
183,34,cart,2025-05-30,3
333,340,view,2025-03-15,1
232,647,view,2025-05-12,1
361,231,cart,2025-05-24,3
491,743,view,2025-03-04,1
107,739,view,2025-06-19,1
378,93,view,2025-06-10,1
223,628,view,2025-05-21,1
80,133,cart,2025-02-15,3
234,419,view,2025-05-21,1
381,375,view,2025-02-02,1
184,444,view,2025-05-03,1
428,705,cart,2025-01-14,3
185,30,cart,2025-01-08,3
134,298,view,2025-03-27,1
220,61,cart,2025-06-23,3
288,458,view,2025-05-06,1
364,304,cart,2025-05-09,3
202,423,cart,2025-02-28,3
370,448,purchase,2025-03-01,5
146,302,view,2025-02-18,1
324,540,view,2025-03-21,1
127,485,view,2025-04-03,1
457,77,view,2025-03-02,1
135,633,view,2025-04-26,1
114,515,view,2025-01-23,1
264,549,view,2025-05-13,1
64,659,purchase,2025-03-26,5
491,92,view,2025-04-30,1
135,785,purchase,2025-05-08,5
41,466,cart,2025-02-19,3
296,466,purchase,2025-06-13,5
3,599,purchase,2025-05-28,5
401,205,cart,2025-02-12,3
194,690,cart,2025-05-16,3
463,329,view,2025-06-18,1
110,285,view,2025-01-25,1
221,554,purchase,2025-04-26,5
370,797,view,2025-01-07,1
368,66,view,2025-04-25,1
436,636,cart,2025-03-27,3
406,657,view,2025-06-10,1
4,632,cart,2025-02-07,3
244,109,view,2025-01-12,1
390,312,view,2025-05-04,1
166,92,view,2025-02-13,1
26,368,purchase,2025-02-22,5
395,423,view,2025-01-14,1
474,553,cart,2025-04-02,3
17,739,view,2025-02-21,1
216,240,view,2025-06-29,1
92,435,view,2025-02-15,1
483,212,view,2025-06-18,1
31,400,view,2025-05-10,1
205,610,view,2025-06-26,1
419,526,view,2025-04-10,1
400,730,view,2025-04-20,1
207,468,purchase,2025-01-28,5
107,170,view,2025-04-21,1
146,792,view,2025-02-01,1
367,210,view,2025-04-02,1
101,256,purchase,2025-03-17,5
368,683,purchase,2025-01-22,5
318,73,purchase,2025-06-19,5
368,32,view,2025-04-22,1
241,653,cart,2025-06-06,3
489,317,cart,2025-04-14,3
411,618,purchase,2025-03-09,5
247,606,view,2025-06-10,1
163,575,purchase,2025-06-23,5
372,154,view,2025-05-17,1
173,758,view,2025-02-07,1
35,351,view,2025-03-21,1
284,547,view,2025-01-26,1
359,312,view,2025-02-12,1
381,765,view,2025-01-27,1
358,669,cart,2025-01-11,3
393,216,view,2025-04-17,1
460,368,cart,2025-06-03,3
399,436,view,2025-03-19,1
21,280,purchase,2025-02-26,5
308,358,cart,2025-01-01,3
163,252,view,2025-01-11,1
490,135,cart,2025-06-07,3
97,523,view,2025-03-29,1
307,660,view,2025-05-12,1
339,319,view,2025-03-27,1
55,80,view,2025-04-20,1
471,191,view,2025-03-13,1
333,453,view,2025-04-21,1
127,344,purchase,2025-02-02,5
428,185,view,2025-06-10,1
193,414,view,2025-03-15,1
243,368,purchase,2025-03-07,5
349,741,view,2025-04-18,1
88,596,cart,2025-01-04,3
336,502,view,2025-06-28,1
409,662,view,2025-06-04,1
215,701,view,2025-02-02,1
92,21,purchase,2025-04-15,5
303,549,view,2025-05-06,1
464,246,view,2025-03-25,1
235,659,purchase,2025-03-18,5
184,213,purchase,2025-03-24,5
38,232,view,2025-02-01,1
139,316,cart,2025-04-26,3
195,800,view,2025-06-05,1
15,336,view,2025-01-19,1
257,411,view,2025-06-08,1
135,245,view,2025-02-22,1
1,387,view,2025-03-29,1
49,689,view,2025-06-09,1
96,725,view,2025-01-09,1
201,358,view,2025-06-28,1
413,614,view,2025-03-24,1
26,798,purchase,2025-05-31,5
343,22,cart,2025-01-25,3
429,19,view,2025-06-23,1
235,287,purchase,2025-06-21,5
349,276,view,2025-04-28,1
244,574,view,2025-03-08,1
358,552,view,2025-05-07,1
481,679,view,2025-06-05,1
327,603,cart,2025-03-19,3
396,72,purchase,2025-06-01,5
351,365,view,2025-02-25,1
416,795,view,2025-02-19,1
374,335,view,2025-04-11,1
404,652,view,2025-01-03,1
375,751,cart,2025-01-23,3
51,590,view,2025-06-11,1
81,199,view,2025-01-09,1
36,17,cart,2025-03-23,3
67,218,view,2025-02-28,1
129,741,purchase,2025-03-07,5
370,650,view,2025-05-30,1
155,147,view,2025-04-25,1
245,210,view,2025-02-04,1
111,124,view,2025-06-08,1
168,414,cart,2025-03-19,3
481,665,view,2025-04-19,1
468,330,purchase,2025-02-17,5
142,352,view,2025-02-22,1
356,163,purchase,2025-03-16,5
197,101,purchase,2025-02-01,5
471,327,view,2025-03-29,1
109,327,view,2025-05-20,1
376,799,cart,2025-03-03,3
79,10,view,2025-01-03,1
390,353,purchase,2025-01-06,5
161,183,view,2025-05-07,1
439,455,cart,2025-04-22,3
19,646,view,2025-01-12,1
127,6,cart,2025-02-22,3
205,333,view,2025-05-28,1
29,746,cart,2025-05-14,3
445,258,view,2025-03-25,1
454,211,view,2025-05-22,1
207,51,purchase,2025-06-18,5
464,445,cart,2025-02-18,3
280,659,purchase,2025-04-18,5
151,377,view,2025-03-25,1
240,793,view,2025-04-14,1
266,486,view,2025-04-05,1
182,770,cart,2025-01-31,3
105,195,view,2025-06-05,1
425,154,view,2025-01-12,1
433,582,purchase,2025-01-16,5
401,788,view,2025-06-12,1
497,791,purchase,2025-02-13,5
440,300,view,2025-03-09,1
236,399,purchase,2025-05-18,5
173,134,cart,2025-01-03,3
158,220,cart,2025-01-31,3
172,163,view,2025-06-29,1
494,648,purchase,2025-04-26,5
458,569,view,2025-01-05,1
311,502,cart,2025-01-05,3
403,312,view,2025-03-07,1
157,519,view,2025-01-15,1
258,499,purchase,2025-05-29,5
164,472,view,2025-04-11,1
147,149,cart,2025-01-11,3
391,241,view,2025-02-11,1
154,662,purchase,2025-03-07,5
463,69,purchase,2025-04-04,5
367,63,view,2025-03-02,1
38,733,view,2025-03-01,1
131,16,cart,2025-05-22,3
358,390,view,2025-04-30,1
255,590,view,2025-05-13,1
208,634,view,2025-01-31,1
450,258,view,2025-02-17,1
95,217,view,2025-02-01,1
348,479,view,2025-02-26,1
327,114,view,2025-06-11,1
478,380,view,2025-04-05,1
171,658,view,2025-06-04,1
250,237,view,2025-03-23,1
190,476,view,2025-01-05,1
199,598,purchase,2025-01-17,5
484,155,view,2025-04-27,1
221,129,cart,2025-06-15,3
24,510,cart,2025-05-03,3
244,549,view,2025-02-17,1
423,277,view,2025-02-18,1
324,257,view,2025-06-18,1
128,613,cart,2025-01-22,3
93,570,view,2025-01-19,1
300,257,purchase,2025-04-23,5
133,141,cart,2025-04-11,3
55,686,view,2025-05-10,1
477,68,view,2025-02-02,1
158,209,view,2025-03-30,1
29,716,view,2025-05-14,1
410,119,view,2025-01-11,1
211,51,cart,2025-01-27,3
154,503,cart,2025-06-22,3
293,259,view,2025-01-31,1
475,178,view,2025-04-01,1
222,543,view,2025-06-21,1
115,356,view,2025-06-18,1
437,318,cart,2025-02-16,3
158,666,view,2025-03-20,1
259,364,cart,2025-01-02,3
251,55,purchase,2025-05-23,5
122,342,view,2025-01-20,1
299,44,view,2025-05-11,1
263,593,view,2025-04-16,1
381,678,view,2025-02-08,1
49,542,view,2025-03-15,1
